time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss,8877/cpu,8877/rss,8966/cpu,8966/rss,9073/cpu,9073/rss,9161/cpu,9161/rss,9270/cpu,9270/rss,9525/cpu,9525/rss
172735.98,2523744,2478342,16370460,11165328,1353,109936,7422,65560,11866,386900,687,66860,4253,130480,378,79388,499,71736,351,57912,673,55480,245,66132,141,47912
173739.79,2524342,2478933,16370460,11165328,1353,109936,7422,65560,11868,386900,687,66860,4254,130480,378,79388,499,71736,352,57912,673,55480,245,66132,141,47912
174744.89,2524939,2479500,16370460,11173100,1354,109936,7425,65560,11872,386900,689,66860,4256,130608,378,79388,499,71736,352,57912,673,55480,245,66132,141,47912
175751.52,2525537,2480082,16370460,11180168,1354,109936,7427,65560,11875,386900,689,66860,4257,130608,378,79388,499,71736,352,57912,674,55480,245,66132,141,47912
176754.38,2526133,2480645,16370460,11184392,1354,109936,7437,65244,11886,386900,689,66860,4259,130608,378,79388,500,71736,353,57912,675,55480,245,66132,142,47912
177757.1,2526730,2481222,16370460,11183356,1354,109936,7441,65500,11890,386900,689,66860,4260,130608,378,79388,500,71736,353,57912,675,55480,245,66132,142,47912
178761.51,2527326,2481797,16370460,11186040,1355,109936,7443,65628,11892,386900,689,66860,4262,130608,378,79388,500,71736,353,57912,675,55480,245,66132,142,47912
179764.98,2527922,2482374,16370460,11192144,1355,109936,7444,65628,11896,386900,689,66860,4262,130608,378,79388,500,71736,353,57912,675,55480,245,66132,142,47912
180770.4,2528521,2482962,16370460,11191920,1355,109936,7446,65756,11898,386900,690,66860,4263,130608,378,79388,500,71736,353,57912,675,55480,245,66132,142,47912
181774.1,2529119,2483553,16370460,11191920,1356,109936,7447,65756,11900,386900,690,66860,4264,130608,378,79388,500,71736,353,57912,675,55480,245,66132,142,47912
182777.8,2529714,2484125,16370460,11211452,1356,109936,7449,65756,11902,386900,690,66860,4266,130608,378,79388,501,71736,354,57912,675,55480,245,66132,142,47912
183781.98,2530312,2484710,16370460,11210948,1356,109936,7451,65756,11905,386900,690,66860,4266,130608,378,79388,501,71736,354,57912,675,55480,245,66132,142,47912
184785.49,2530909,2485292,16370460,11210484,1356,109936,7453,65272,11908,386900,690,66860,4268,130608,378,79388,501,71736,354,57912,676,55480,245,66132,142,47912
185788.96,2531507,2485878,16370460,11210484,1356,109936,7455,65272,11911,386900,690,66860,4269,130608,378,79388,501,71736,354,57912,676,55480,245,66132,143,47912
186792.03,2532104,2486440,16370460,11229196,1357,109936,7461,65292,11917,386900,690,66860,4270,130608,378,79388,501,71736,355,57912,676,55480,245,66132,143,47912
187797.17,2532701,2487020,16370460,11233832,1358,109936,7464,65548,11921,386900,690,66860,4271,130608,378,79388,501,71736,355,57912,676,55480,245,66132,143,47912
188800.52,2533299,2487605,16370460,11240132,1358,109936,7467,65676,11924,386900,691,66860,4273,130608,378,79388,501,71736,356,57912,676,55480,246,66132,143,47912
189805.25,2533898,2488194,16370460,11240132,1358,109936,7468,65676,11926,386900,691,66860,4273,130608,379,79388,502,71736,356,57912,676,55480,246,66132,143,47912
190809.63,2534493,2488764,16370460,11259712,1358,109936,7471,65676,11928,386900,691,66860,4275,130608,379,79388,502,71736,356,57912,676,55480,246,66132,143,47912
191814.27,2535094,2489348,16370460,11263860,1358,109936,7472,65804,11931,386900,691,66860,4276,130608,379,79388,502,71736,356,57912,677,55480,246,66132,143,47912
192819.78,2535695,2489943,16370460,11263620,1358,109936,7474,65804,11934,386900,691,66860,4277,130608,379,79388,502,71736,356,57912,677,55480,246,66132,143,47912
193825.11,2536294,2490537,16370460,11263620,1359,109936,7474,65804,11936,386900,691,66860,4278,130608,379,79388,502,71736,356,57912,677,55480,246,66132,143,47912
194829.7,2536890,2491098,16370460,11277148,1360,109936,7478,67468,11939,386900,691,66860,4278,130608,379,79388,502,71736,357,57476,677,55480,246,66132,143,47912
195832.36,2537489,2491684,16370460,11275928,1360,109936,7480,69132,11942,386900,691,66860,4280,130608,379,79388,502,71736,357,57476,677,55480,246,66132,143,47912
196836.52,2538088,2492266,16370460,11275424,1360,109936,7485,65460,11947,386900,692,66860,4281,130608,379,79388,503,71736,357,57476,678,55480,246,66132,143,47912
197838.9,2538686,2492857,16370460,11275184,1360,109936,7487,65460,11948,386900,692,66860,4282,130608,379,79388,503,71736,357,57476,678,55480,246,66132,143,47912
198841.86,2539281,2493423,16370460,11286932,1360,109936,7489,65716,11951,386900,692,66860,4283,130608,379,79388,503,71736,357,57476,678,55480,246,66132,143,47912
199848.34,2539881,2494009,16370460,11287184,1361,109936,7491,65716,11954,386900,693,66860,4284,130608,379,79388,503,71736,357,57476,678,55480,246,66132,143,47912
200853.3,2540480,2494594,16370460,11287184,1361,109936,7493,65568,11958,386900,693,66860,4285,130608,379,79388,503,71736,358,57476,678,55480,246,66132,143,47912
201859.21,2541079,2495186,16370460,11287184,1361,109936,7494,65568,11960,386900,693,66860,4287,130608,379,79388,503,71736,358,57476,678,55480,246,66132,143,47912
202864.23,2541675,2495742,16370460,11323008,1361,109936,7498,65696,11974,379344,693,66860,4287,130608,379,79388,503,71736,359,57476,678,55480,246,66132,143,47912
203868.01,2542276,2496333,16370460,11323008,1362,109936,7499,65696,11975,379344,693,66860,4289,130608,379,79388,503,71736,359,57476,678,55480,246,66132,143,47912
204872.62,2542874,2496925,16370460,11322768,1363,109936,7501,65696,11978,379344,693,66860,4289,130608,379,79388,503,71736,359,57476,679,55480,246,66260,143,47912
205877.71,2543472,2497514,16370460,11322528,1363,109936,7502,65696,11980,379344,693,66860,4290,130608,379,79388,503,71736,359,57476,679,55480,246,66260,143,47912
206883.57,2544068,2498071,16370460,11353948,1363,109936,7508,65596,11985,379344,694,66860,4293,130608,379,79388,503,71736,359,57476,679,55480,247,66260,143,47912
207887.54,2544667,2498661,16370460,11360688,1363,109936,7510,65596,11987,379344,694,66860,4294,130608,379,79388,504,71736,359,57476,679,55480,248,66260,143,47912
208892.4,2545267,2499249,16370460,11351868,1363,109936,7511,65596,11989,379344,694,66860,4295,130608,380,79388,504,71736,360,57476,679,55480,248,66260,143,47912
209897.05,2545867,2499839,16370460,11350368,1363,109936,7512,65596,11992,379344,694,66860,4295,130608,380,79388,504,71736,360,57476,679,55480,248,66260,143,47912
210903.7,2546467,2500430,16370460,11349892,1364,109936,7513,65596,11994,379344,694,66860,4296,130608,380,79388,504,71736,360,57476,679,55480,248,66388,143,47912
211907.35,2547066,2501023,16370460,11349892,1364,109936,7514,65596,11995,379344,694,66860,4297,130608,380,79388,504,71736,360,57476,679,55480,248,66388,143,47912
212913.1,2547665,2501617,16370460,11349892,1364,109936,7515,65596,11997,379344,694,66860,4299,130608,380,79388,504,71736,360,57476,679,55480,248,66388,143,47912
213917.82,2548265,2502211,16370460,11349892,1364,109936,7516,65596,12000,379344,694,66860,4299,130608,380,79388,504,71736,360,57476,680,55480,248,66388,143,47912
214921.57,2548865,2502801,16370460,11351556,1364,109936,7518,67260,12002,379344,694,66860,4300,130608,380,79388,504,71736,360,57476,681,55480,248,66388,143,47912
215926.15,2549462,2503388,16370460,11351556,1364,109936,7519,67260,12006,379344,694,66860,4301,130608,380,79388,504,71736,360,57476,681,55480,248,66388,143,47912
216931.19,2550063,2503972,16370460,11352832,1365,109936,7525,65708,12010,379344,694,66860,4302,130608,380,79388,504,71736,360,57476,681,55480,248,66388,144,47912
217935.89,2550661,2504564,16370460,11352832,1366,109936,7527,65708,12012,379344,694,66860,4303,130608,380,79388,504,71736,361,57476,681,55480,248,66388,144,47912
218941.84,2551261,2505153,16370460,11345592,1366,109936,7528,65708,12014,379344,694,66860,4304,130608,380,79388,504,71736,361,57476,681,55352,248,66388,144,47912
219947.49,2551859,2505744,16370460,11345480,1366,109936,7530,65708,12017,379344,695,66860,4306,130608,380,79388,504,71736,361,57476,682,55352,248,66388,144,47912
220951.91,2552459,2506335,16370460,11345500,1366,109936,7531,65708,12019,379344,695,66860,4306,130608,380,79388,504,71736,361,57476,682,55352,248,66388,144,47912
221956.66,2553058,2506928,16370460,11345500,1366,109936,7533,65708,12022,379344,696,66860,4306,130608,380,79388,504,71736,361,57476,682,55352,248,66388,144,47912
222962.03,2553657,2507522,16370460,11345500,1366,109936,7533,65708,12024,379344,696,66860,4308,130608,380,79388,504,71736,361,57476,682,55352,248,66388,144,47912
223967.54,2554256,2508116,16370460,11345500,1366,109936,7534,65836,12026,379344,696,66860,4308,130608,380,79388,504,71736,361,57476,682,55352,248,66388,144,47912
224973.71,2554856,2508706,16370460,11345248,1367,109936,7536,65836,12027,379344,696,66860,4310,130608,381,79388,505,71736,361,57476,682,55352,248,66388,144,47912
225980.61,2555455,2509298,16370460,11345248,1367,109936,7536,65836,12030,379344,696,66860,4311,130608,381,79388,505,71736,361,57476,683,55352,248,66388,144,47912
226985.53,2556047,2509852,16370460,11355996,1368,109936,7543,65212,12034,379344,696,66860,4312,130608,381,79388,505,71736,362,57476,683,55352,248,66388,144,47912
227988.62,2556645,2510444,16370460,11355296,1368,109936,7544,65212,12037,379344,696,66860,4314,130608,381,79388,505,71736,362,57476,683,55352,248,66388,144,47912
228993.35,2557245,2511029,16370460,11346876,1368,109936,7546,66876,12039,379344,696,66860,4314,130608,381,79388,505,71736,362,57476,683,55352,248,66388,144,47912
229997.52,2557844,2511622,16370460,11346876,1368,109936,7547,67260,12041,379344,696,66860,4315,130608,381,79388,505,71736,362,57476,683,55352,248,66388,144,47912
231000.17,2558442,2512209,16370460,11346876,1368,109936,7550,65776,12044,379344,696,66860,4316,130608,381,79388,505,71736,362,57476,683,55352,248,66516,145,47912
232005.53,2559042,2512801,16370460,11346876,1369,109936,7551,65776,12047,379344,696,66860,4317,130608,381,79388,505,71736,362,57476,683,55352,248,66516,145,47912
233010.29,2559640,2513395,16370460,11346876,1369,109936,7552,65776,12048,379344,697,66860,4318,130608,381,79388,505,71736,362,57476,683,55352,248,66516,145,47912
234016.51,2560239,2513989,16370460,11346876,1369,109936,7553,65776,12051,379344,697,66860,4320,130608,381,79388,505,71736,362,57476,683,55352,248,66516,145,47912
235021.5,2560839,2514581,16370460,11346876,1369,109936,7554,65776,12053,379344,697,66860,4320,130608,381,79388,505,71736,362,57476,684,55352,249,66516,145,47912
236027.31,2561439,2515171,16370460,11346876,1369,109936,7555,65776,12055,379344,697,66860,4321,130608,381,79388,505,71736,362,57476,684,55352,249,66516,145,47912
237031.07,2562036,2515756,16370460,11346876,1369,109936,7559,65416,12060,379344,697,66860,4322,130608,381,79388,506,71736,364,57476,684,55352,249,66516,145,47912
238036.09,2562637,2516349,16370460,11346876,1370,109936,7562,65416,12062,379344,698,66860,4323,130608,381,79388,506,71736,364,57476,684,55352,249,66516,145,47912
239041.46,2563235,2516937,16370460,11356804,1370,109936,7563,64484,12064,379344,698,66860,4324,130608,381,79388,507,71736,364,57476,684,55352,249,66516,145,47912
240044.79,2563833,2517526,16370460,11356332,1371,109936,7564,64612,12066,379344,698,66860,4324,130608,381,79388,507,71736,364,57476,684,55352,249,66516,145,47912
241049.19,2564430,2518117,16370460,11375448,1371,109936,7566,64612,12068,379344,698,66860,4325,130608,381,56816,507,71736,364,57476,684,55352,249,66644,145,47912
242053.7,2565031,2518708,16370460,11375196,1371,109936,7567,64740,12071,379344,698,66860,4327,130608,381,56816,507,71736,364,57476,685,55352,249,66644,145,47912
243057.94,2565630,2519303,16370460,11375324,1371,109936,7568,64740,12073,379344,698,66860,4327,130608,381,56816,507,71736,364,57476,685,55352,249,66644,145,47912
244064.18,2566228,2519894,16370460,11375576,1371,109936,7568,64740,12075,379344,698,66860,4328,130608,381,56816,507,71736,364,57476,686,55352,249,66644,145,47912
245068.91,2566827,2520485,16370460,11375576,1371,109936,7569,64740,12077,379344,699,66860,4330,130608,381,56816,507,71736,364,57476,686,55352,250,66644,145,47912
246073.47,2567425,2521072,16370460,11375576,1371,109936,7572,64740,12081,379344,699,66860,4331,130608,381,56816,507,71736,364,57476,686,55352,250,66644,145,47912
247077.36,2568021,2521654,16370460,11375828,1372,109936,7577,64724,12086,379344,699,66860,4333,130608,381,56816,507,71736,364,57476,686,55352,250,66644,145,47912
248081.63,2568618,2522247,16370460,11375828,1372,109936,7578,64724,12088,379344,699,66860,4333,130608,381,56816,507,71736,364,57476,686,55352,250,66644,145,47912
249090.94,2569219,2522841,16370460,11375828,1372,109936,7580,64724,12091,379344,699,66860,4334,130608,381,56816,507,71736,365,57476,687,55352,250,66644,145,47912
250092.99,2569819,2523429,16370460,11374248,1373,109936,7581,64724,12093,379344,699,66860,4335,130608,381,56816,507,71736,365,57476,687,55352,250,66644,145,47912
251096.83,2570416,2524019,16370460,11373996,1373,109936,7582,64724,12095,379344,700,66860,4336,130608,381,56816,508,71736,365,57476,687,55352,250,66772,145,47912
252101.69,2571017,2524611,16370460,11373996,1373,109936,7584,64724,12099,379344,700,66860,4337,130608,381,56816,508,71736,365,57476,687,55352,250,66772,145,47912
253105.58,2571614,2525206,16370460,11373996,1373,109936,7584,64724,12100,379344,701,66860,4338,130608,382,56816,508,71736,365,57476,687,55352,250,66772,145,47912
254109.2,2572213,2525796,16370460,11373996,1373,109936,7586,64852,12102,379344,701,66860,4339,130608,382,56816,508,71736,365,57476,687,55352,250,66772,145,47912
255113.99,2572812,2526387,16370460,11373996,1373,109936,7588,64852,12104,379344,701,66860,4339,130608,382,56816,508,71736,365,57476,687,55352,250,66900,145,47912
256117.84,2573410,2526976,16370460,11373996,1373,109936,7588,64852,12107,379344,701,66860,4341,130608,383,56816,508,71736,366,57476,687,55352,250,66900,145,47912
257121.94,2574007,2527558,16370460,11373996,1375,109936,7594,64292,12113,379344,701,66860,4342,130608,383,56816,508,71736,366,57476,687,55352,250,66900,145,47912
258129.64,2574608,2528154,16370460,11373996,1375,109936,7595,64292,12114,379344,701,66860,4343,130608,383,56816,508,71736,366,57476,688,55352,250,66900,145,47912
259133.16,2575205,2528744,16370460,11373996,1375,109936,7596,64548,12117,379344,701,66860,4345,130608,383,56816,508,71736,366,57476,688,55352,250,66900,145,47912
260137.52,2575803,2529332,16370460,11375372,1375,109936,7598,64548,12119,379344,701,66860,4345,130608,383,56816,508,71736,367,57476,689,55352,250,66900,145,47912
261142.31,2576403,2529921,16370460,11375372,1375,109936,7599,64548,12123,379344,701,66860,4347,130608,383,56816,508,71736,367,57476,689,55352,250,67028,145,47912
262147.57,2577001,2530513,16370460,11375372,1375,109936,7601,64548,12126,379344,701,66860,4348,130608,383,56816,508,71736,367,57476,689,55352,251,67028,145,47912
263152.07,2577601,2531107,16370460,11375372,1376,109936,7603,64676,12127,379344,701,66860,4349,130608,383,56816,508,71736,367,57476,689,55352,251,67028,145,47912
264155.72,2578201,2531698,16370460,11375372,1376,109936,7604,64932,12129,379344,701,66860,4349,130608,383,56816,508,71736,367,57476,689,55352,251,67028,145,47912
265160.25,2578800,2532292,16370460,11375372,1376,109936,7604,64932,12131,379344,701,66860,4350,130608,383,56816,508,71736,367,57476,689,55352,251,67028,145,47912
266164.46,2579397,2532883,16370460,11375372,1377,109936,7606,64932,12133,379344,701,66860,4351,130608,383,56816,508,71736,367,57476,689,55352,251,67028,146,47912
267169.82,2579996,2533468,16370460,11375120,1377,109936,7611,64768,12138,379344,701,66860,4353,130608,383,56816,509,71736,367,57476,689,55352,251,67028,146,47912
268173.49,2580596,2534059,16370460,11375120,1377,109936,7613,66688,12141,379344,702,66860,4353,130608,383,56816,509,71736,367,57476,689,55352,251,67028,146,47912
269183.2,2581196,2534654,16370460,11375120,1377,109936,7614,65260,12142,379344,703,66860,4354,130608,383,56816,509,71736,367,57476,690,55352,251,67028,146,47912
270185.88,2581792,2535238,16370460,11386488,1377,109936,7616,65260,12144,379344,703,66860,4355,130608,383,56816,509,71736,367,57476,690,55352,251,67028,146,47912
271188.49,2582390,2535829,16370460,11386752,1378,109936,7616,65260,12147,379344,703,66860,4356,130608,383,56816,509,71736,368,57476,690,55352,251,67028,146,47912
272191.73,2582988,2536420,16370460,11386752,1378,109936,7618,65260,12149,379344,703,66860,4357,130608,383,56816,509,71736,368,57476,690,55352,251,67028,146,47912
273195.87,2583587,2537012,16370460,11386752,1378,109936,7619,65260,12152,379344,703,66860,4358,130608,383,56816,509,71736,369,57476,690,55352,251,67028,146,47912
274200.26,2584187,2537605,16370460,11386752,1378,109936,7620,65260,12153,379344,703,66860,4359,130608,383,56816,509,71736,369,57476,690,55352,251,67028,146,47912
275204.28,2584784,2538194,16370460,11386752,1378,109936,7621,65260,12155,379344,703,66860,4360,130608,383,56816,509,71736,369,57476,690,55352,251,67156,146,47912
276210.18,2585384,2538782,16370460,11386504,1379,109936,7622,65096,12159,379344,703,66860,4361,130608,383,56816,509,71736,369,57476,690,55352,251,67024,146,47912
277216.04,2585981,2539363,16370460,11386504,1379,109936,7630,64832,12164,379344,704,66860,4362,130608,383,56816,509,71736,369,57476,691,55352,251,67024,146,47912
278220.67,2586580,2539955,16370460,11386504,1379,109936,7632,64832,12167,379344,704,66860,4364,130608,383,56816,509,71736,369,57476,691,55352,251,67024,146,47912
279225.79,2587180,2540547,16370460,11386504,1380,109936,7633,65216,12169,379344,704,66724,4364,130608,383,56816,509,71736,369,57476,691,55352,251,67024,146,47912
280230.68,2587779,2541136,16370460,11386756,1380,109936,7634,65216,12171,379344,704,66724,4366,130608,383,56816,509,71736,369,57476,691,55352,251,67024,146,47912
