time,total,idle,mem_total,mem_free,1965/cpu,1965/rss,1995/cpu,1995/rss,2009/cpu,2009/rss,2022/cpu,2022/rss,2900/cpu,2900/rss,2918/cpu,2918/rss,3808/cpu,3808/rss,3835/cpu,3835/rss
48155.94,2174753,1952723,3887864,1447448,49106,432472,10674,70460,13223,128416,22005,73864,1678,89240,476,41988,435,15736,1102,53960
49165.19,2175147,1953053,3887864,1448584,49113,432472,10676,70460,13224,128416,22009,73864,1678,89240,476,41988,435,15740,1103,53960
50176.32,2175536,1953355,3887864,1449428,49124,432472,10678,70460,13226,128416,22014,73864,1679,89240,476,41988,435,15740,1104,53960
51179.73,2175941,1953684,3887864,1455988,49131,432472,10679,70460,13229,128436,22016,73864,1679,89240,476,41988,435,15744,1104,53960
52181.82,2176328,1954021,3887864,1455996,49141,432480,10682,70460,13232,128436,22022,73864,1679,89240,477,41992,435,15744,1104,53960
53183.84,2176727,1954327,3887864,1452912,49149,432480,10684,70460,13234,128436,22025,73864,1679,89240,477,41992,435,15744,1105,53960
54185.94,2177125,1954661,3887864,1453456,49155,432480,10686,70460,13235,128436,22028,73864,1680,89240,477,41992,435,15744,1105,53960
55188.12,2177519,1954972,3887864,1438504,49161,432480,10687,70460,13238,128440,22032,73864,1680,89240,477,41992,435,15744,1105,53960
56191.21,2177906,1955275,3887864,1439476,49174,432480,10690,70460,13241,128440,22037,73864,1680,89240,477,41992,435,15744,1105,53960
57193.43,2178293,1955558,3887864,1443672,49195,432484,10692,70460,13243,128440,22043,73864,1680,89240,477,41992,436,15748,1110,53972
58195.48,2178689,1955934,3887864,1445480,49202,432484,10694,70460,13245,128440,22047,73864,1680,89240,477,41992,436,15748,1111,53972
59198.06,2179087,1956297,3887864,1448080,49208,432484,10695,70460,13245,128440,22050,73864,1680,89240,477,41992,436,15748,1111,53972
60203.57,2179490,1956675,3887864,1449120,49215,432484,10697,70460,13247,128440,22054,73864,1681,89240,477,41992,436,15748,1111,53972
61206.47,2179886,1957054,3887864,1448144,49220,432484,10698,70460,13248,128440,22056,73864,1681,89240,478,41992,436,15748,1111,53972
62210.38,2180282,1957398,3887864,1447852,49233,432484,10701,70460,13250,128440,22063,73864,1681,89240,478,41996,436,15748,1111,53972
63214.18,2180673,1957758,3887864,1449104,49244,432484,10705,70460,13253,128440,22068,73864,1682,89240,478,41996,437,15748,1112,53972
64216.3,2181066,1958104,3887864,1456800,49252,432484,10707,70460,13255,128440,22072,73864,1682,89240,478,41996,437,15748,1112,53972
65218.45,2181463,1958480,3887864,1458400,49257,432484,10709,70460,13257,128440,22074,73864,1682,89240,478,41996,437,15748,1113,53984
66220.48,2181858,1958832,3887864,1463676,49265,432488,10710,70460,13259,128440,22077,73864,1682,89240,478,41996,437,15748,1113,53984
67223.27,2182255,1959209,3887864,1463676,49270,432488,10711,70460,13259,128440,22079,73864,1682,89240,478,41996,437,15748,1113,53984
68225.38,2182653,1959568,3887864,1459256,49278,432488,10713,70460,13261,128440,22083,73864,1683,89240,478,41996,437,15748,1113,53984
