time,total,idle,mem_total,mem_free,1965/cpu,1965/rss,1995/cpu,1995/rss,2009/cpu,2009/rss,2022/cpu,2022/rss,2900/cpu,2900/rss,2918/cpu,2918/rss,3808/cpu,3808/rss,3835/cpu,3835/rss
18050.18,2198035,1973242,3887864,1460896,49630,432512,10785,70464,13341,121888,22248,74028,1696,89248,482,41876,441,15792,1136,53996
19052.44,2198430,1973557,3887864,1463452,49638,432512,10786,70464,13342,121888,22252,74028,1696,89248,482,41876,441,15792,1136,53996
20055.86,2198826,1973864,3887864,1464712,49687,429484,10787,70464,13344,121888,22254,74028,1696,89248,482,41876,441,15792,1136,53996
21065.07,2199221,1974178,3887864,1466716,49695,429484,10790,70464,13346,121888,22258,74028,1696,89248,482,41876,441,15792,1136,53996
22067.17,2199612,1974504,3887864,1467128,49706,429484,10792,70464,13350,121888,22263,74028,1696,89248,482,41876,442,15792,1137,53996
23069.25,2200007,1974832,3887864,1464036,49715,429484,10793,70464,13351,121888,22267,74028,1696,89248,482,41876,442,15792,1137,53996
24073.07,2200408,1975198,3887864,1464584,49720,429484,10796,70464,13353,121888,22270,74028,1697,89248,482,41876,442,15792,1137,53996
25075.88,2200796,1975503,3887864,1457016,49729,429484,10797,70464,13355,121888,22273,74028,1697,89248,482,41876,442,15792,1137,53996
26078.24,2201190,1975832,3887864,1457924,49735,429484,10799,70464,13358,121888,22277,74028,1697,89248,482,41876,442,15792,1137,53996
27084.62,2201585,1976145,3887864,1447828,49745,429484,10800,70464,13360,121888,22281,74028,1697,89248,482,41876,442,15792,1138,53996
28086.97,2201979,1976485,3887864,1462524,49752,429484,10802,70464,13362,121888,22284,74028,1697,89248,482,41876,442,15792,1138,53996
29089.04,2202372,1976818,3887864,1463524,49758,429484,10803,70464,13363,121888,22287,74028,1697,89248,482,41876,442,15792,1138,53996
30091.06,2202756,1977131,3887864,1463228,49766,429484,10805,70464,13365,121888,22292,74028,1698,89248,482,41876,442,15792,1138,53996
31093.17,2203145,1977476,3887864,1464132,49772,429484,10807,70464,13367,121888,22294,74028,1698,89248,482,41876,442,15792,1138,53996
32096.9,2203529,1977782,3887864,1452188,49783,429484,10809,70464,13368,121888,22299,74028,1699,89248,482,41876,442,15792,1138,53996
33100.61,2203913,1978079,3887864,1452084,49801,429488,10812,70468,13371,121888,22309,74028,1699,89248,483,41876,443,15792,1140,53996
34102.79,2204309,1978415,3887864,1461908,49819,429492,10814,70468,13373,121888,22314,74028,1699,89248,483,41876,443,15792,1144,54000
35104.91,2204703,1978795,3887864,1462392,49825,429492,10816,70468,13374,121888,22317,74028,1699,89248,483,41876,443,15796,1144,54000
36106.96,2205098,1979145,3887864,1455460,49832,429492,10817,70472,13377,121888,22321,74028,1699,89248,483,41876,443,15808,1144,54000
37109.13,2205500,1979522,3887864,1456704,49838,429492,10819,70472,13378,121888,22324,74028,1700,89248,483,41876,443,15812,1144,54000
38111.26,2205893,1979865,3887864,1461060,49846,429492,10820,70472,13380,121888,22327,74028,1700,89248,483,41876,443,15812,1144,54000
39114.88,2206282,1980213,3887864,1462308,49858,429492,10822,70472,13383,121888,22333,74028,1700,89248,483,41876,443,15812,1145,54000
40118.79,2206670,1980572,3887864,1459976,49870,429492,10825,70472,13386,121888,22339,74028,1700,89248,483,41876,444,15812,1145,54000
41121.05,2207063,1980923,3887864,1454180,49877,429492,10827,70472,13388,121888,22341,74028,1700,89248,483,41876,444,15812,1145,54000
42123.09,2207463,1981304,3887864,1454292,49882,429492,10828,70472,13388,121888,22345,74028,1700,89248,483,41876,444,15812,1145,54000
43125.18,2207862,1981658,3887864,1466236,49890,429492,10829,70472,13390,121888,22352,74028,1700,89248,483,41876,444,15816,1145,54000
44127.45,2208261,1982038,3887864,1466540,49894,429492,10831,70472,13391,121888,22355,74028,1700,89248,484,41904,444,15816,1146,54000
